"VR","Version 2.0","","","","","","","","","","","","","","","","",""
"HD","Job ID","Job Name","Sheet Set Name","Category Name","Date and Time Started","Date and Time Completed","USERID","Profile ID","SheetName","Full File Path","Selected Layout Name","Page Setup Name","Named Page Setup Path","Device Name","Plot File Path","Paper Size Name","Plotted to 3DDWF","Final Status"
"SH","4","","","","11/1/2018 2:19:33 PM","11/1/2018 2:19:34 PM","","","4877_Plan 1-S-1.2","G:\64877\Structural\PLAN\4877_Plan 1.dwg","S-1.2","OCE 24x36","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\abc33.pdf","ARCH full bleed D (36.00 x 24.00 Inches)","0","Plotted"
"JF","4","","","","","11/1/2018 2:19:34 PM","","","","","","","","","","","","Plotted"
"JS","5","","","","11/1/2018 2:21:08 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","5","","","","","","","","4877_Plan 1-S-1.1","G:\64877\Structural\PLAN\4877_Plan 1.dwg","S-1.1","OCE 24x42","","","","","0","Error(s) Did Not Plot","ERROR: The plotters folder is read-only, Unable to create custom paper size. ","ERROR: The Plotters directory is readonly and must be writable to make custom paper sizes. ","ERROR: Unable to create the requested media size as a custom size. "
"JF","5","","","","","11/1/2018 2:21:11 PM","","","","","","","","","","","","Error(s) Did Not Plot"
"JS","6","","","","11/1/2018 2:22:47 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","6","","","","","","","","4877_Plan 1-S-1.1","G:\64877\Structural\PLAN\4877_Plan 1.dwg","S-1.1","OCE 24x42 Bluebeam PDF","","","","","0","Error(s) Did Not Plot","ERROR: The plotters folder is read-only, Unable to create custom paper size. ","ERROR: The Plotters directory is readonly and must be writable to make custom paper sizes. ","ERROR: Unable to create the requested media size as a custom size. "
"JF","6","","","","","11/1/2018 2:22:50 PM","","","","","","","","","","","","Error(s) Did Not Plot"
"JS","1","","","","11/1/2018 4:50:02 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/1/2018 4:50:02 PM","11/1/2018 4:50:09 PM","","","63819 S-LS-S-LS1 (30x42)","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS1 (30x42)","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/1/2018 4:50:09 PM","11/1/2018 4:50:10 PM","","","63819 S-LS-S-LS2 (30x42)","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS2 (30x42)","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/1/2018 4:50:10 PM","11/1/2018 4:50:11 PM","","","63819 S-LS-S-LS3 (30x42)","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS3 (30x42)","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/1/2018 4:50:11 PM","11/1/2018 4:50:13 PM","","","63819 S-LS-S-LS4 (30x42) 3.5.18","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS4 (30x42) 3.5.18","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/1/2018 4:50:13 PM","11/1/2018 4:50:15 PM","","","63819 S-LS-S-LS5 (30x42) 3.5.18","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS5 (30x42) 3.5.18","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/1/2018 4:50:15 PM","11/1/2018 4:50:16 PM","","","63819 S-LS-S-LS6 (30x42)","M:\Name\HPham\63819\landscape det\63819 S-LS.dwg","S-LS6 (30x42)","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\63819 S-LS.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","11/1/2018 4:50:16 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","11/2/2018 10:21:31 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/2/2018 10:21:31 AM","11/2/2018 10:22:44 AM","","","BUILDING-S-1.1A","G:\63999\BUILDING\BUILDING.dwg","S-1.1A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:22:44 AM","11/2/2018 10:23:36 AM","","","BUILDING-S-1.2A","G:\63999\BUILDING\BUILDING.dwg","S-1.2A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:23:36 AM","11/2/2018 10:24:26 AM","","","BUILDING-S-1.3A","G:\63999\BUILDING\BUILDING.dwg","S-1.3A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:24:26 AM","11/2/2018 10:25:16 AM","","","BUILDING-S-1.4A","G:\63999\BUILDING\BUILDING.dwg","S-1.4A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:25:16 AM","11/2/2018 10:26:08 AM","","","BUILDING-S-1.5A","G:\63999\BUILDING\BUILDING.dwg","S-1.5A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:26:08 AM","11/2/2018 10:26:54 AM","","","BUILDING-S-1.6A","G:\63999\BUILDING\BUILDING.dwg","S-1.6A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:26:54 AM","11/2/2018 10:27:46 AM","","","BUILDING-S-1.1B","G:\63999\BUILDING\BUILDING.dwg","S-1.1B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:27:46 AM","11/2/2018 10:28:41 AM","","","BUILDING-S-1.2B","G:\63999\BUILDING\BUILDING.dwg","S-1.2B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:28:42 AM","11/2/2018 10:29:39 AM","","","BUILDING-S-1.3B","G:\63999\BUILDING\BUILDING.dwg","S-1.3B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:29:39 AM","11/2/2018 10:30:44 AM","","","BUILDING-S-1.4B","G:\63999\BUILDING\BUILDING.dwg","S-1.4B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:30:44 AM","11/2/2018 10:31:44 AM","","","BUILDING-S-1.5B","G:\63999\BUILDING\BUILDING.dwg","S-1.5B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:31:44 AM","11/2/2018 10:32:40 AM","","","BUILDING-S-1.1C","G:\63999\BUILDING\BUILDING.dwg","S-1.1C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:32:40 AM","11/2/2018 10:33:43 AM","","","BUILDING-S-1.2C","G:\63999\BUILDING\BUILDING.dwg","S-1.2C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:33:43 AM","11/2/2018 10:34:52 AM","","","BUILDING-S-1.3C","G:\63999\BUILDING\BUILDING.dwg","S-1.3C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:34:52 AM","11/2/2018 10:36:05 AM","","","BUILDING-S-1.4C","G:\63999\BUILDING\BUILDING.dwg","S-1.4C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:36:05 AM","11/2/2018 10:37:20 AM","","","BUILDING-S-1.5C","G:\63999\BUILDING\BUILDING.dwg","S-1.5C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:37:20 AM","11/2/2018 10:38:17 AM","","","BUILDING-S-1.6C","G:\63999\BUILDING\BUILDING.dwg","S-1.6C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:38:17 AM","11/2/2018 10:39:27 AM","","","BUILDING-S-1.1D","G:\63999\BUILDING\BUILDING.dwg","S-1.1D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:39:27 AM","11/2/2018 10:40:44 AM","","","BUILDING-S-1.2D","G:\63999\BUILDING\BUILDING.dwg","S-1.2D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:40:44 AM","11/2/2018 10:42:04 AM","","","BUILDING-S-1.3D","G:\63999\BUILDING\BUILDING.dwg","S-1.3D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:42:04 AM","11/2/2018 10:43:23 AM","","","BUILDING-S-1.4D","G:\63999\BUILDING\BUILDING.dwg","S-1.4D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:43:23 AM","11/2/2018 10:44:42 AM","","","BUILDING-S-1.5D","G:\63999\BUILDING\BUILDING.dwg","S-1.5D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:44:42 AM","11/2/2018 10:45:46 AM","","","BUILDING-S-1.6D","G:\63999\BUILDING\BUILDING.dwg","S-1.6D","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:45:46 AM","11/2/2018 10:47:03 AM","","","BUILDING-S-1.1E","G:\63999\BUILDING\BUILDING.dwg","S-1.1E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:47:03 AM","11/2/2018 10:48:30 AM","","","BUILDING-S-1.2E","G:\63999\BUILDING\BUILDING.dwg","S-1.2E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:48:30 AM","11/2/2018 10:50:02 AM","","","BUILDING-S-1.3E","G:\63999\BUILDING\BUILDING.dwg","S-1.3E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:50:02 AM","11/2/2018 10:51:32 AM","","","BUILDING-S-1.4E","G:\63999\BUILDING\BUILDING.dwg","S-1.4E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:51:32 AM","11/2/2018 10:53:00 AM","","","BUILDING-S-1.5E","G:\63999\BUILDING\BUILDING.dwg","S-1.5E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:53:00 AM","11/2/2018 10:54:08 AM","","","BUILDING-S-1.6E","G:\63999\BUILDING\BUILDING.dwg","S-1.6E","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:54:08 AM","11/2/2018 10:55:21 AM","","","BUILDING-S-1.1F","G:\63999\BUILDING\BUILDING.dwg","S-1.1F","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:55:21 AM","11/2/2018 10:56:42 AM","","","BUILDING-S-1.2F","G:\63999\BUILDING\BUILDING.dwg","S-1.2F","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:56:42 AM","11/2/2018 10:58:07 AM","","","BUILDING-S-1.3F","G:\63999\BUILDING\BUILDING.dwg","S-1.3F","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:58:07 AM","11/2/2018 10:59:45 AM","","","BUILDING-S-1.4F","G:\63999\BUILDING\BUILDING.dwg","S-1.4F","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 10:59:45 AM","11/2/2018 11:01:13 AM","","","BUILDING-S-1.5F","G:\63999\BUILDING\BUILDING.dwg","S-1.5F","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","11/2/2018 11:01:13 AM","11/2/2018 11:03:02 AM","","","BUILDING-S-9","G:\63999\BUILDING\BUILDING.dwg","S-9","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\BUILDING11.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","11/2/2018 11:03:04 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","11/9/2018 11:08:18 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/9/2018 11:08:18 AM","11/9/2018 11:09:05 AM","","","","M:\Name\THuynh\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\Desktop\asdfas.pdf","ARCH E1 (30.00 x 42.00 Inches)","0","Plotted"
"JF","1","","","","","11/9/2018 11:09:05 AM","","","","","","","","","","","","Plotted"
"JS","2","","","","11/9/2018 11:12:51 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","2","","","","11/9/2018 11:12:51 AM","11/9/2018 11:13:37 AM","","","","M:\Name\THuynh\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\Desktop\4587.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","2","","","","","11/9/2018 11:13:37 AM","","","","","","","","","","","","Plotted"
"JS","3","","","","11/9/2018 11:28:00 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","3","","","","11/9/2018 11:28:00 AM","11/9/2018 11:28:46 AM","","","","M:\Name\THuynh\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","DWG To PDF.pc3","M:\Name\THuynh\64587\4587_BD1-S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","3","","","","","11/9/2018 11:28:46 AM","","","","","","","","","","","","Plotted"
"JS","4","","","","11/9/2018 11:40:02 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","4","","","","11/9/2018 11:40:02 AM","11/9/2018 11:42:21 AM","","","","G:\64587\Structural\BD\4587_BD3_REVERSED.dwg","S-3.1R","","","DWG To PDF.pc3","M:\Name\THuynh\64587\4587_BD3_REVERSED-S-3.1R.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Canceled"
"JF","4","","","","","11/9/2018 11:42:21 AM","","","","","","","","","","","","Canceled"
"JS","1","","","","11/9/2018 11:48:26 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/9/2018 11:48:26 AM","11/9/2018 11:49:12 AM","","","","G:\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\Desktop\4587_BD1-S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","11/9/2018 11:49:12 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","11/14/2018 8:28:53 AM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/14/2018 8:28:53 AM","11/14/2018 8:29:41 AM","","","","G:\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","DWG To PDF.pc3","C:\Users\dngo\Desktop\4587_BD1-S-1.1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","11/14/2018 8:29:41 AM","","","","","","","","","","","","Plotted"
"JS","1","","","","11/14/2018 3:03:53 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","11/14/2018 3:03:53 PM","11/14/2018 3:05:07 PM","","","4587_BD1-S-1.1","G:\64587\Structural\BD\4587_BD1.dwg","S-1.1","","","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\4587_BD1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"SH","1","","","","11/14/2018 3:05:07 PM","11/14/2018 3:06:10 PM","","","4587_BD1-S-1.2","G:\64587\Structural\BD\4587_BD1.dwg","S-1.2","","","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\4587_BD1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"SH","1","","","","11/14/2018 3:06:10 PM","11/14/2018 3:07:15 PM","","","4587_BD1-S-1.3","G:\64587\Structural\BD\4587_BD1.dwg","S-1.3","","","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\4587_BD1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"SH","1","","","","11/14/2018 3:07:15 PM","11/14/2018 3:08:22 PM","","","4587_BD1-S-1.4","G:\64587\Structural\BD\4587_BD1.dwg","S-1.4","","","AutoCAD PDF (General Documentation).pc3","C:\Users\dngo\Desktop\4587_BD1.pdf","ARCH full bleed D (24.00 x 36.00 Inches)","0","Plotted"
"JF","1","","","","","11/14/2018 3:08:23 PM","","","","","","","","","","","","Plotted"
"JS","1","","","","12/6/2018 4:24:20 PM","","dngo","<<Unnamed Profile>>","","","","","","","","","",""
"SH","1","","","","12/6/2018 4:24:20 PM","12/6/2018 4:29:52 PM","","","4889_PLAN 1-S-1.1","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.1","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:29:52 PM","12/6/2018 4:32:40 PM","","","4889_PLAN 1-S-1.1A","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.1A","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:32:40 PM","12/6/2018 4:35:26 PM","","","4889_PLAN 1-S-1.1B","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.1B","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:35:26 PM","12/6/2018 4:38:06 PM","","","4889_PLAN 1-S-1.1C","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.1C","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:38:06 PM","12/6/2018 4:41:02 PM","","","4889_PLAN 1-S-1.2","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.2","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:41:02 PM","12/6/2018 4:44:02 PM","","","4889_PLAN 1-S-1.3","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.3","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:44:02 PM","12/6/2018 4:46:58 PM","","","4889_PLAN 1-S-1.4","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.4","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:46:58 PM","12/6/2018 4:50:00 PM","","","4889_PLAN 1-S-1.5","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.5","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:50:00 PM","12/6/2018 4:53:04 PM","","","4889_PLAN 1-S-1.6","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1.6","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
"SH","1","","","","12/6/2018 4:53:04 PM","12/6/2018 4:56:05 PM","","","4889_PLAN 1-S-1X.1","M:\Name\DTanuwidjaja\64889\STRUCTURAL\PLAN\4889_PLAN 1.dwg","S-1X.1","OCE 30x42","I:\library\templates\paper\PLAN_FILE.dwt","DWG To PDF.pc3","C:\Users\dngo\Documents\4889_PLAN 1.pdf","ARCH full bleed E1 (30.00 x 42.00 Inches)","0","Plotted"
